2026-05-22 18:34:15 | INFO  | rag | RAG 问答系统启动中...
2026-05-25 20:26:33 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-25 20:26:33 | INFO  | rag |   精排#1  score=0.3071  page=8  text=十四、董事、监事、高级管理人员及核心技术人员的薪酬组成、确定依据及所 履行的程序 ......................
2026-05-25 20:26:33 | INFO  | rag |   精排#2  score=0.1330  page=7  text=一、本次发行的基本情况 ...................................................
2026-05-25 20:26:33 | INFO  | rag |   精排#3  score=0.1322  page=9  text=十三、报告期内关联方变化情况 ................................................
2026-05-25 20:26:33 | INFO  | rag | [检索耗时] embed=79ms | 向量=9ms | BM25=2ms | 融合=0ms | 精排=1308ms | 总计=1404ms
2026-05-25 20:26:35 | INFO  | rag | [SSE-LLM生成] 1247ms
2026-05-25 20:26:35 | INFO  | rag | [SSE-全链路] 总耗时=3671ms | 记忆=0ms | Query理解=1013ms | 生成=1247ms
2026-05-25 20:27:12 | INFO  | rag | [SSE-记忆读取] 4ms | 历史轮数: 5
2026-05-25 20:27:13 | INFO  | rag | [Query理解] 1184ms | intent=follow_up | 原始='那它的第一条是什么' → 改写='那它的第一条是什么'
2026-05-25 20:27:13 | INFO  | rag | [SSE-Query理解] 1183ms | intent=follow_up
2026-05-25 20:27:13 | INFO  | rag | [粗排] query="那它的第一条是什么" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-25 20:27:13 | INFO  | rag |   粗排#1  score=0.8946  page=14  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:27:13 | INFO  | rag |   粗排#2  score=0.8237  page=102  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:27:13 | INFO  | rag |   粗排#3  score=0.7000  page=8  text=一、发行人主营业务及主要产品 ................................................
2026-05-25 20:27:13 | INFO  | rag |   粗排#4  score=0.6928  page=8  text=十四、董事、监事、高级管理人员及核心技术人员的薪酬组成、确定依据及所 履行的程序 ......................
2026-05-25 20:27:13 | INFO  | rag |   粗排#5  score=0.6748  page=141  text=1.7  实用 新型  2013.01.06 -  2023.01.05  原始取得  9  兴图 新科  一种无线音视...
2026-05-25 20:27:13 | INFO  | rag |   粗排#6  score=0.6746  page=7  text=一、本公司特别提醒投资者注意“风险因素”中的下列特别风险 ....................... 3  二、本次...
2026-05-25 20:27:13 | INFO  | rag |   粗排#7  score=0.6720  page=9  text=七、非经常性损益情况 ....................................................
2026-05-25 20:27:13 | INFO  | rag |   粗排#8  score=0.6654  page=142  text=登记号  首次发表  日期  登记日期  取得 方式  1  兴图  新科  XT2004 应急可 视指挥调度系统 V1...
2026-05-25 20:27:13 | INFO  | rag |   粗排#9  score=0.6600  page=9  text=五、发行人报告期内违法违规行为情况 .............................................
2026-05-25 20:27:13 | INFO  | rag |   粗排#10  score=0.6585  page=9  text=一、公司治理制度及运行情况 .................................................
2026-05-25 20:27:14 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-25 20:27:14 | INFO  | rag |   精排#1  score=0.0632  page=102  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:27:14 | INFO  | rag |   精排#2  score=0.0396  page=7  text=一、本公司特别提醒投资者注意“风险因素”中的下列特别风险 ....................... 3  二、本次...
2026-05-25 20:27:14 | INFO  | rag |   精排#3  score=0.0283  page=9  text=五、发行人报告期内违法违规行为情况 .............................................
2026-05-25 20:27:14 | INFO  | rag | [检索耗时] embed=87ms | 向量=9ms | BM25=2ms | 融合=0ms | 精排=966ms | 总计=1069ms
2026-05-25 20:27:15 | INFO  | rag | [SSE-LLM生成] 1603ms
2026-05-25 20:27:15 | INFO  | rag | [SSE-全链路] 总耗时=3862ms | 记忆=4ms | Query理解=1183ms | 生成=1603ms
2026-05-25 20:32:24 | INFO  | rag | RAG 问答系统关闭
2026-05-25 20:34:49 | INFO  | rag | RAG 问答系统启动中...
2026-05-25 20:34:49 | INFO  | rag |   Redis: ✅ connected (localhost:6379)
2026-05-25 20:34:50 | INFO  | rag | Milvus 已连接，文档数: 829
2026-05-25 20:35:00 | INFO  | rag |   Milvus: ✅ connected, 829 条文档
2026-05-25 20:35:00 | INFO  | rag | ✅ 启动完成
2026-05-25 20:35:39 | INFO  | rag | [SSE-记忆读取] 9ms | 历史轮数: 0
2026-05-25 20:35:39 | INFO  | rag | [Query理解] 无历史，跳过改写 | intent=direct
2026-05-25 20:35:39 | INFO  | rag | [SSE-Query理解] 7ms | intent=direct
2026-05-25 20:35:40 | INFO  | rag | 加载 Embedding 模型: D:\models\bge-m3
2026-05-25 20:35:40 | INFO  | rag | 加载 BM25 索引: D:\Desktop\rag-hermes\teams\team\project\data\bm25_index.pkl
2026-05-25 20:35:40 | INFO  | rag |   BM25 索引就绪: 829 条
2026-05-25 20:35:40 | INFO  | rag | 加载 Embedding 模型: D:\models\bge-m3 (device=cpu)
2026-05-25 20:35:42 | INFO  | rag | [粗排] query="武汉兴图新科电子股份有限公司的法定代表人是谁？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-25 20:35:42 | INFO  | rag |   粗排#1  score=0.9337  page=37  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:35:42 | INFO  | rag |   粗排#2  score=0.8962  page=16  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:35:42 | INFO  | rag |   粗排#3  score=0.8905  page=55  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:35:42 | INFO  | rag |   粗排#4  score=0.8880  page=50  text=历。1991年7月至1997年5月，就职于华东电子工程研究所，任工程师、项目负责 人；1997年6月至1998年7月，就...
2026-05-25 20:35:42 | INFO  | rag |   粗排#5  score=0.8805  page=46  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:35:42 | INFO  | rag |   粗排#6  score=0.6851  page=326  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:35:42 | INFO  | rag |   粗排#7  score=0.6811  page=50  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:35:42 | INFO  | rag |   粗排#8  score=0.6761  page=324  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:35:42 | INFO  | rag |   粗排#9  score=0.6728  page=323  text=李云钢             崔华强            王清刚                          ...
2026-05-25 20:35:42 | INFO  | rag |   粗排#10  score=0.6714  page=51  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:35:44 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-25 20:35:44 | INFO  | rag |   精排#1  score=0.9998  page=46  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:35:44 | INFO  | rag |   精排#2  score=0.9998  page=37  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:35:44 | INFO  | rag |   精排#3  score=0.9997  page=50  text=历。1991年7月至1997年5月，就职于华东电子工程研究所，任工程师、项目负责 人；1997年6月至1998年7月，就...
2026-05-25 20:35:44 | INFO  | rag | [检索耗时] embed=1631ms | 向量=14ms | BM25=473ms | 融合=0ms | 精排=2426ms | 总计=4600ms
2026-05-25 20:35:46 | INFO  | rag | [SSE-LLM生成] 1454ms
2026-05-25 20:35:46 | INFO  | rag | [SSE-全链路] 总耗时=6275ms | 记忆=9ms | Query理解=7ms | 生成=1454ms
2026-05-25 20:36:19 | INFO  | rag | [SSE-记忆读取] 2ms | 历史轮数: 1
2026-05-25 20:36:20 | INFO  | rag | [Query理解] 1335ms | intent=fact_lookup | 原始='它的注册资本呢？' → 改写='武汉兴图新科电子股份有限公司的注册资本是多少'
2026-05-25 20:36:20 | INFO  | rag | [SSE-Query理解] 1331ms | intent=fact_lookup
2026-05-25 20:36:20 | INFO  | rag | [粗排] query="武汉兴图新科电子股份有限公司的注册资本是多少" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-25 20:36:20 | INFO  | rag |   粗排#1  score=0.9729  page=37  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:36:20 | INFO  | rag |   粗排#2  score=0.9409  page=46  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:36:20 | INFO  | rag |   粗排#3  score=0.9049  page=16  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:36:20 | INFO  | rag |   粗排#4  score=0.9028  page=38  text=光栅控制及显示板卡  1  95,000.00  7  音视频采集卡  4  16,000.00  8  6U 磐仪工控...
2026-05-25 20:36:20 | INFO  | rag |   粗排#5  score=0.7000  page=38  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:36:20 | INFO  | rag |   粗排#6  score=0.6920  page=44  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:36:20 | INFO  | rag |   粗排#7  score=0.6918  page=39  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:36:20 | INFO  | rag |   粗排#8  score=0.6839  page=40  text=华汇创投  456.00  9.10  4  陈爱民  232.56  4.63  5  张伟  54.72  1.09...
2026-05-25 20:36:20 | INFO  | rag |   粗排#9  score=0.6825  page=43  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:36:20 | INFO  | rag |   粗排#10  score=0.6807  page=181  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:36:21 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-25 20:36:21 | INFO  | rag |   精排#1  score=0.9999  page=37  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:36:21 | INFO  | rag |   精排#2  score=0.9999  page=16  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:36:21 | INFO  | rag |   精排#3  score=0.9999  page=46  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:36:21 | INFO  | rag | [检索耗时] embed=92ms | 向量=11ms | BM25=5ms | 融合=0ms | 精排=1239ms | 总计=1354ms
2026-05-25 20:36:22 | INFO  | rag | [SSE-LLM生成] 1120ms
2026-05-25 20:36:22 | INFO  | rag | [SSE-全链路] 总耗时=3813ms | 记忆=2ms | Query理解=1331ms | 生成=1120ms
2026-05-25 20:36:42 | INFO  | rag | [SSE-记忆读取] 0ms | 历史轮数: 3
2026-05-25 20:36:43 | INFO  | rag | [Query理解] 1237ms | intent=follow_up | 原始='它的董事长是谁' → 改写='它的董事长是谁'
2026-05-25 20:36:43 | INFO  | rag | [SSE-Query理解] 1236ms | intent=follow_up
2026-05-25 20:36:43 | INFO  | rag | [粗排] query="它的董事长是谁" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-25 20:36:43 | INFO  | rag |   粗排#1  score=0.8434  page=70  text=心技术人员持有本公司股份情况”。  除此之外，本公司董事、监事、高级管理人员及核心技术人员的近亲属持有 本公司股份的情形...
2026-05-25 20:36:43 | INFO  | rag |   粗排#2  score=0.8291  page=67  text=综上，发行人董事最近两年变动情况如下表：  时间  董事会成员情况  2017 年1 月至2018 年12 月  程家明...
2026-05-25 20:36:43 | INFO  | rag |   粗排#3  score=0.8120  page=72  text=资、奖金、独立董事津贴等。2018 年度现任董事、监事、高级管理人员在本公 司（含下属子公司）领取薪酬情况如下：  单位...
2026-05-25 20:36:43 | INFO  | rag |   粗排#4  score=0.7000  page=69  text=况  截至本招股说明书签署日，公司董事、监事、高级管理人员与核心技术人员 的对外投资情况如下：  姓名  被投资企业名称...
2026-05-25 20:36:43 | INFO  | rag |   粗排#5  score=0.6895  page=59  text=至本招股说明书签署日，公司现任高管基本情况如下：  姓名  职务  程家明  董事长、总经理  陈爱民  董事、副总经理...
2026-05-25 20:36:43 | INFO  | rag |   粗排#6  score=0.6866  page=56  text=董事长、总经理  程家明  2017.6.21-2020.6.20  陈爱民  董事、副总经理  程家明  2017.6...
2026-05-25 20:36:43 | INFO  | rag |   粗排#7  score=0.6826  page=70  text=间接持有  152.00  2.75%  姚小华  间接持有  38.00  0.69%  董事、董事会秘书、副总经理 ...
2026-05-25 20:36:43 | INFO  | rag |   粗排#8  score=0.6768  page=54  text=99.50  （三）本次发行前公司前十名自然人股东及其在公司任职情况  本次发行前，公司共有6 名自然人股东，具体情况如...
2026-05-25 20:36:43 | INFO  | rag |   粗排#9  score=0.6751  page=306  text=公司董事承诺，在公司根据《关于公司上市后三年内稳定股价的预案及承诺》 就回购股份事宜召开的董事会上，对公司的回购股份方案...
2026-05-25 20:36:43 | INFO  | rag |   粗排#10  score=0.6689  page=64  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:36:44 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-25 20:36:44 | INFO  | rag |   精排#1  score=0.4512  page=64  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:36:44 | INFO  | rag |   精排#2  score=0.3016  page=70  text=间接持有  152.00  2.75%  姚小华  间接持有  38.00  0.69%  董事、董事会秘书、副总经理 ...
2026-05-25 20:36:44 | INFO  | rag |   精排#3  score=0.2631  page=56  text=董事长、总经理  程家明  2017.6.21-2020.6.20  陈爱民  董事、副总经理  程家明  2017.6...
2026-05-25 20:36:44 | INFO  | rag | [检索耗时] embed=75ms | 向量=10ms | BM25=2ms | 融合=0ms | 精排=1110ms | 总计=1201ms
2026-05-25 20:36:46 | INFO  | rag | [SSE-LLM生成] 1463ms
2026-05-25 20:36:46 | INFO  | rag | [SSE-全链路] 总耗时=3904ms | 记忆=0ms | Query理解=1236ms | 生成=1463ms
2026-05-25 20:36:59 | INFO  | rag | [SSE-记忆读取] 4ms | 历史轮数: 4
2026-05-25 20:37:02 | INFO  | rag | [Query理解] 2965ms | intent=fact_lookup | 原始='它上市了吗' → 改写='它上市了吗'
2026-05-25 20:37:02 | INFO  | rag | [SSE-Query理解] 2963ms | intent=fact_lookup
2026-05-25 20:37:02 | INFO  | rag | [粗排] query="它上市了吗" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-25 20:37:02 | INFO  | rag |   粗排#1  score=0.8573  page=289  text=二以上表决通过。独立董事须发表独立意见，并及时予以披露。  监事会应当对董事会拟定的调整利润分配政策议案进行审议，充分听...
2026-05-25 20:37:02 | INFO  | rag |   粗排#2  score=0.8075  page=27  text=三、发行人与中介机构关系的说明  截至本招股说明书签署日，本公司与本次发行有关的中介机构及负责人、高 级管理人员及经办人...
2026-05-25 20:37:02 | INFO  | rag |   粗排#3  score=0.7000  page=17  text=研发中心建设项目  补充流动资金  发行费用概算  【】  （二）本次发行上市的重要日期  刊登发行公告日期  【】  ...
2026-05-25 20:37:02 | INFO  | rag |   粗排#4  score=0.6977  page=23  text=期健康的可持续发展。  六、发行人选择的具体上市标准  公司选取的上市标准为：预计市值不低于人民币10 亿元，近两年净利...
2026-05-25 20:37:02 | INFO  | rag |   粗排#5  score=0.6668  page=16  text=术开发区关山大道1 号 软件产业三期A3 栋8 层  控股股东  程家明  实际控制人  程家明  行业分类  C39 ...
2026-05-25 20:37:02 | INFO  | rag |   粗排#6  score=0.6587  page=125  text=在各个领域形成了割据的局面，尚未进行有效的整合。受到规模的限制，行业内 公司虽然一直关注研发投入，但各自投入体量有限，而...
2026-05-25 20:37:02 | INFO  | rag |   粗排#7  score=0.6564  page=165  text=频领域的技术创新和产品创新，主要产品包括视频指挥控制系统、视频预警控制 系统，重点应用于国防军队，并延伸至监狱、油田等行...
2026-05-25 20:37:02 | INFO  | rag |   粗排#8  score=0.6544  page=275  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:37:02 | INFO  | rag |   粗排#9  score=0.6523  page=170  text=服务支持，截至本招股说明书签署日，耆爱之家未实际开展业务。发行人不涉及 上述业务。  核心技术方面：截至本招股说明书签署...
2026-05-25 20:37:02 | INFO  | rag |   粗排#10  score=0.6517  page=25  text=步明确参与本次发行战略配售的具体方案，并按规定向上交所提 交相关文件  发行市盈率  【】倍（按询价确定的每股发行价格除...
2026-05-25 20:37:04 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-25 20:37:04 | INFO  | rag |   精排#1  score=0.1450  page=125  text=在各个领域形成了割据的局面，尚未进行有效的整合。受到规模的限制，行业内 公司虽然一直关注研发投入，但各自投入体量有限，而...
2026-05-25 20:37:04 | INFO  | rag |   精排#2  score=0.1039  page=289  text=二以上表决通过。独立董事须发表独立意见，并及时予以披露。  监事会应当对董事会拟定的调整利润分配政策议案进行审议，充分听...
2026-05-25 20:37:04 | INFO  | rag |   精排#3  score=0.1016  page=17  text=研发中心建设项目  补充流动资金  发行费用概算  【】  （二）本次发行上市的重要日期  刊登发行公告日期  【】  ...
2026-05-25 20:37:04 | INFO  | rag | [检索耗时] embed=87ms | 向量=9ms | BM25=1ms | 融合=0ms | 精排=1299ms | 总计=1400ms
2026-05-25 20:37:05 | INFO  | rag | [SSE-LLM生成] 1669ms
2026-05-25 20:37:05 | INFO  | rag | [SSE-全链路] 总耗时=6040ms | 记忆=4ms | Query理解=2963ms | 生成=1669ms
2026-05-25 20:38:50 | INFO  | rag | [SSE-记忆读取] 4ms | 历史轮数: 5
2026-05-25 20:38:51 | INFO  | rag | [Query理解] 1512ms | intent=fact_lookup | 原始='它在哪个领域已经成为重要供应商？' → 改写='它在哪个领域已经成为重要供应商？'
2026-05-25 20:38:51 | INFO  | rag | [SSE-Query理解] 1509ms | intent=fact_lookup
2026-05-25 20:38:51 | INFO  | rag | [粗排] query="它在哪个领域已经成为重要供应商？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-25 20:38:51 | INFO  | rag |   粗排#1  score=1.0000  page=19  text=军队的总体单位对军用产品销售技术支持和售后服务保障提出的响应迅速、高效 率、规范化、系统化的要求。  （三）公司所处行业...
2026-05-25 20:38:51 | INFO  | rag |   粗排#2  score=0.9832  page=78  text=62%，大范围取消设备级、部件级项目，取消军事电子一般整机装备和电子元器 件项目，仅保留对国家战略安全、社会公共安全有重...
2026-05-25 20:38:51 | INFO  | rag |   粗排#3  score=0.8641  page=117  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:38:51 | INFO  | rag |   粗排#4  score=0.8404  page=155  text=5、研发人员变动情况  报告期内，公司研发人员稳定，未出现核心人员离职情况。  另外，公司不断优化研发管理体系，改变研发...
2026-05-25 20:38:51 | INFO  | rag |   粗排#5  score=0.7689  page=113  text=的品牌影响力，尤其在军工领域，相对于拟进入军品市场的企业，长期从事军品 配套生产的企业具有品牌优势，并对新进入者形成较大...
2026-05-25 20:38:51 | INFO  | rag |   粗排#6  score=0.6702  page=127  text=业，公司研发团队始终紧跟产业和技术的前沿，并不断从行业的发展中汲取营养， 将先进的设计思路和开发方式融入到公司自身产品中...
2026-05-25 20:38:51 | INFO  | rag |   粗排#7  score=0.6670  page=20  text=务，担负着全军常态化战备值班工作。公司参与保障了“中国人民抗日战争暨世 界反法西斯战争胜利70 周年阅兵”、“中国人民解...
2026-05-25 20:38:51 | INFO  | rag |   粗排#8  score=0.6666  page=165  text=频领域的技术创新和产品创新，主要产品包括视频指挥控制系统、视频预警控制 系统，重点应用于国防军队，并延伸至监狱、油田等行...
2026-05-25 20:38:51 | INFO  | rag |   粗排#9  score=0.6618  page=20  text=挥系统技术标准（即《某视频技术规范1.0》）。经过不懈努力，公司目前已经掌 握了视音频中间件技术、复杂环境网络适应技术、...
2026-05-25 20:38:51 | INFO  | rag |   粗排#10  score=0.6555  page=281  text=更系统、以及其它第三方系统及设备的集中监控与管理与多系统融合。为更多行 业用户提供强大的安全应急处置、指挥调度及科学决策...
2026-05-25 20:38:53 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-25 20:38:53 | INFO  | rag |   精排#1  score=0.9547  page=19  text=军队的总体单位对军用产品销售技术支持和售后服务保障提出的响应迅速、高效 率、规范化、系统化的要求。  （三）公司所处行业...
2026-05-25 20:38:53 | INFO  | rag |   精排#2  score=0.9513  page=155  text=5、研发人员变动情况  报告期内，公司研发人员稳定，未出现核心人员离职情况。  另外，公司不断优化研发管理体系，改变研发...
2026-05-25 20:38:53 | INFO  | rag |   精排#3  score=0.7885  page=117  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:38:53 | INFO  | rag | [检索耗时] embed=87ms | 向量=10ms | BM25=3ms | 融合=0ms | 精排=1412ms | 总计=1518ms
2026-05-25 20:38:54 | INFO  | rag | [SSE-LLM生成] 1471ms
2026-05-25 20:38:54 | INFO  | rag | [SSE-全链路] 总耗时=4507ms | 记忆=4ms | Query理解=1509ms | 生成=1471ms
2026-05-25 20:39:15 | INFO  | rag | [SSE-记忆读取] 5ms | 历史轮数: 6
2026-05-25 20:39:17 | INFO  | rag | [Query理解] 1693ms | intent=fact_lookup | 原始='它计划使用本次发行募集资金的多少用于补充流动资金？' → 改写='它计划使用本次发行募集资金的多少用于补充流动资金？'
2026-05-25 20:39:17 | INFO  | rag | [SSE-Query理解] 1694ms | intent=fact_lookup
2026-05-25 20:39:17 | INFO  | rag | [粗排] query="它计划使用本次发行募集资金的多少用于补充流动资金？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-25 20:39:17 | INFO  | rag |   粗排#1  score=0.9582  page=278  text=（三）补充流动资金项目  1、项目概况  为满足公司业务发展和新产品研发等对营运资金的需求，增强公司抗风险能 力，公司在...
2026-05-25 20:39:17 | INFO  | rag |   粗排#2  score=0.9322  page=279  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:39:17 | INFO  | rag |   粗排#3  score=0.9064  page=271  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:39:17 | INFO  | rag |   粗排#4  score=0.8994  page=272  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:39:17 | INFO  | rag |   粗排#5  score=0.8941  page=271  text=以下条件：  （一）不得变相改变募集资金用途；  （二）不得影响募集资金投资计划的正常进行；  （三）单次补充流动资金时...
2026-05-25 20:39:17 | INFO  | rag |   粗排#6  score=0.8939  page=23  text=期健康的可持续发展。  六、发行人选择的具体上市标准  公司选取的上市标准为：预计市值不低于人民币10 亿元，近两年净利...
2026-05-25 20:39:17 | INFO  | rag |   粗排#7  score=0.8935  page=267  text=40,584.83  40,584.83  -  （二）募集资金投资使用安排  单位：万元  项目名称  投资总额  第...
2026-05-25 20:39:17 | INFO  | rag |   粗排#8  score=0.8894  page=278  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:39:17 | INFO  | rag |   粗排#9  score=0.8823  page=267  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:39:17 | INFO  | rag |   粗排#10  score=0.7972  page=268  text=视音频移动传输、单兵智能化技术、单兵小型化技术等的研发，实现编/解码设 备和算法、转码/拼接设备，以及机动车载设备的10...
2026-05-25 20:39:18 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-25 20:39:18 | INFO  | rag |   精排#1  score=0.9961  page=278  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-25 20:39:18 | INFO  | rag |   精排#2  score=0.9928  page=278  text=（三）补充流动资金项目  1、项目概况  为满足公司业务发展和新产品研发等对营运资金的需求，增强公司抗风险能 力，公司在...
2026-05-25 20:39:18 | INFO  | rag |   精排#3  score=0.9892  page=267  text=40,584.83  40,584.83  -  （二）募集资金投资使用安排  单位：万元  项目名称  投资总额  第...
2026-05-25 20:39:18 | INFO  | rag | [检索耗时] embed=91ms | 向量=9ms | BM25=3ms | 融合=0ms | 精排=1207ms | 总计=1316ms
2026-05-25 20:39:19 | INFO  | rag | [SSE-LLM生成] 1108ms
2026-05-25 20:39:19 | INFO  | rag | [SSE-全链路] 总耗时=4122ms | 记忆=5ms | Query理解=1694ms | 生成=1108ms
2026-05-25 20:54:46 | INFO  | rag | RAG 问答系统关闭
2026-05-26 09:05:27 | INFO  | rag | RAG 问答系统启动中...
2026-05-26 09:05:27 | INFO  | rag |   Redis: ✅ connected (localhost:6379)
2026-05-26 09:05:28 | INFO  | rag | Milvus 已连接，文档数: 829
2026-05-26 09:05:38 | INFO  | rag |   Milvus: ✅ connected, 829 条文档
2026-05-26 09:05:38 | INFO  | rag | ✅ 启动完成
2026-05-26 09:06:04 | INFO  | rag | [SSE-记忆读取] 12ms | 历史轮数: 0
2026-05-26 09:06:04 | INFO  | rag | [Query理解] 无历史，跳过改写 | intent=direct
2026-05-26 09:06:04 | INFO  | rag | [SSE-Query理解] 24ms | intent=direct
2026-05-26 09:06:05 | INFO  | rag | 加载 Embedding 模型: D:\models\bge-m3
2026-05-26 09:06:05 | INFO  | rag | 加载 BM25 索引: D:\Desktop\rag-hermes\teams\team\project\data\bm25_index.pkl
2026-05-26 09:06:05 | INFO  | rag |   BM25 索引就绪: 829 条
2026-05-26 09:06:06 | INFO  | rag | 加载 Embedding 模型: D:\models\bge-m3 (device=cuda)
2026-05-26 09:06:14 | INFO  | rag | [粗排] query="报告期内军用领域收入分别是多少？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-26 09:06:14 | INFO  | rag |   粗排#1  score=1.0000  page=217  text=报告期内，公司来自军用领域的收入占比分别为82.10%、97.31%和94.84%， 民品收入主要来自监狱、市政、油田、...
2026-05-26 09:06:14 | INFO  | rag |   粗排#2  score=0.9401  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 09:06:14 | INFO  | rag |   粗排#3  score=0.8925  page=129  text=入的资金、研发和营销力量有所下降，同时新开拓的后续民品项目不足，造成了 视频预警控制类产品收入规模下滑。  2、按客户群...
2026-05-26 09:06:14 | INFO  | rag |   粗排#4  score=0.8873  page=263  text=报告期内，公司销售商品、提供劳务收到的现金分别为9,439.40 万元、 14,895.17 万元和13,870.75 ...
2026-05-26 09:06:14 | INFO  | rag |   粗排#5  score=0.8244  page=216  text=木油田的订单，2017、2018 年度该系列产品收入下滑较大，主要原因是随着军 改的逐步深化，视频指挥控制类产品需求快速...
2026-05-26 09:06:14 | INFO  | rag |   粗排#6  score=0.6644  page=215  text=其他  458.64  2.32%  143.79  0.97%  122.76  1.56%  合计  19,802....
2026-05-26 09:06:14 | INFO  | rag |   粗排#7  score=0.6383  page=131  text=其他  23.78  6.25  12.31  合计  3,367.82  3,519.88  3,087.57  报告...
2026-05-26 09:06:14 | INFO  | rag |   粗排#8  score=0.6376  page=214  text=-  -   -   -   -   六、综合收益总额  4,285.52  33.00   3,222.25   59...
2026-05-26 09:06:14 | INFO  | rag |   粗排#9  score=0.6313  page=213  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 09:06:14 | INFO  | rag |   粗排#10  score=0.6233  page=236  text=金额  营业收入  19,813.64  33.12  14,884.48  87.10   7,955.46   营业...
2026-05-26 09:06:14 | INFO  | rag | 加载 Reranker 模型: D:\models\bge-reranker-base (device=cuda)
2026-05-26 09:06:17 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-26 09:06:17 | INFO  | rag |   精排#1  score=0.9863  page=217  text=报告期内，公司来自军用领域的收入占比分别为82.10%、97.31%和94.84%， 民品收入主要来自监狱、市政、油田、...
2026-05-26 09:06:17 | INFO  | rag |   精排#2  score=0.9513  page=131  text=其他  23.78  6.25  12.31  合计  3,367.82  3,519.88  3,087.57  报告...
2026-05-26 09:06:17 | INFO  | rag |   精排#3  score=0.9023  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 09:06:17 | INFO  | rag | [检索耗时] embed=8714ms | 向量=23ms | BM25=535ms | 融合=0ms | 精排=2980ms | 总计=12342ms
2026-05-26 09:06:18 | INFO  | rag | [SSE-LLM生成] 1560ms
2026-05-26 09:06:18 | INFO  | rag | [SSE-全链路] 总耗时=14187ms | 记忆=12ms | Query理解=24ms | 生成=1560ms
2026-05-26 09:06:43 | INFO  | rag | [SSE-记忆读取] 0ms | 历史轮数: 1
2026-05-26 09:06:45 | INFO  | rag | [Query理解] 1184ms | intent=fact_lookup | 原始='它的法定代表人是谁' → 改写='武汉兴图新科电子股份有限公司的法定代表人是谁'
