2026-05-22 18:34:15 | INFO  | rag | RAG 问答系统启动中...
2026-05-26 10:58:06 | INFO  | rag | [粗排] query="报告期内，武汉兴图新科电子股份有限公司来自军用领域的收入分别是多少？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-26 10:58:06 | INFO  | rag |   粗排#1  score=1.0000  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:06 | INFO  | rag |   粗排#2  score=0.8870  page=213  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:06 | INFO  | rag |   粗排#3  score=0.8600  page=129  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:06 | INFO  | rag |   粗排#4  score=0.8533  page=218  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:06 | INFO  | rag |   粗排#5  score=0.8483  page=216  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:06 | INFO  | rag |   粗排#6  score=0.8388  page=30  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:06 | INFO  | rag |   粗排#7  score=0.8301  page=5  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:06 | INFO  | rag |   粗排#8  score=0.6516  page=225  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:06 | INFO  | rag |   粗排#9  score=0.6388  page=215  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:06 | INFO  | rag |   粗排#10  score=0.6377  page=130  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:06 | INFO  | rag | 加载 Reranker 模型: D:\models\bge-reranker-base (device=cuda)
2026-05-26 10:58:08 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-26 10:58:08 | INFO  | rag |   精排#1  score=1.0000  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:08 | INFO  | rag |   精排#2  score=0.9998  page=130  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:08 | INFO  | rag |   精排#3  score=0.9997  page=213  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:08 | INFO  | rag | [检索耗时] embed=6746ms | 向量=108ms | BM25=361ms | 融合=0ms | 精排=2299ms | 总计=9563ms
2026-05-26 10:58:08 | INFO  | rag | [Query理解] 9718ms | intent=direct
2026-05-26 10:58:10 | INFO  | rag | [LLM生成] 1341ms | answer=根据招股说明书，报告期内公司来自军用领域的收入占比分别为：2016年度82.10%、2017年度97.31%、2018年度94.84%。[来源: 第217页]...
2026-05-26 10:58:10 | INFO  | rag | QUERY [ok] [11092ms] 报告期内，武汉兴图新科电子股份有限公司来自军用领域的收入分别是多少？... → 3 sources
2026-05-26 10:58:10 | INFO  | rag | [全链路] 总耗时=11094ms | 记忆=31ms | Query理解=9718ms | 生成=1341ms
2026-05-26 10:58:15 | INFO  | rag | [记忆读取] 4ms | 历史轮数: 0
2026-05-26 10:58:15 | INFO  | rag | [Query理解] 无历史，跳过改写 | intent=direct
2026-05-26 10:58:15 | INFO  | rag | [粗排] query="报告期内，武汉兴图新科电子股份有限公司来自军用领域的收入分别是多少？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-26 10:58:15 | INFO  | rag |   粗排#1  score=1.0000  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:15 | INFO  | rag |   粗排#2  score=0.8870  page=213  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:15 | INFO  | rag |   粗排#3  score=0.8600  page=129  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:15 | INFO  | rag |   粗排#4  score=0.8533  page=218  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:15 | INFO  | rag |   粗排#5  score=0.8483  page=216  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:15 | INFO  | rag |   粗排#6  score=0.8388  page=30  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:15 | INFO  | rag |   粗排#7  score=0.8301  page=5  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:15 | INFO  | rag |   粗排#8  score=0.6516  page=225  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:15 | INFO  | rag |   粗排#9  score=0.6388  page=215  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:15 | INFO  | rag |   粗排#10  score=0.6377  page=130  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:15 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-26 10:58:15 | INFO  | rag |   精排#1  score=1.0000  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:15 | INFO  | rag |   精排#2  score=0.9998  page=130  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:15 | INFO  | rag |   精排#3  score=0.9997  page=213  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:15 | INFO  | rag | [检索耗时] embed=18ms | 向量=20ms | BM25=5ms | 融合=0ms | 精排=111ms | 总计=157ms
2026-05-26 10:58:15 | INFO  | rag | [Query理解] 158ms | intent=direct
2026-05-26 10:58:16 | INFO  | rag | [LLM生成] 1235ms | answer=根据招股说明书，报告期内公司来自军用领域的收入占比分别为：2016年度82.10%，2017年度97.31%，2018年度94.84%。[来源: 第217页]...
2026-05-26 10:58:16 | INFO  | rag | QUERY [ok] [1400ms] 报告期内，武汉兴图新科电子股份有限公司来自军用领域的收入分别是多少？... → 3 sources
2026-05-26 10:58:16 | INFO  | rag | [全链路] 总耗时=1401ms | 记忆=4ms | Query理解=158ms | 生成=1235ms
2026-05-26 10:58:21 | INFO  | rag | [记忆读取] 4ms | 历史轮数: 0
2026-05-26 10:58:21 | INFO  | rag | [Query理解] 无历史，跳过改写 | intent=direct
2026-05-26 10:58:21 | INFO  | rag | [粗排] query="报告期内，武汉兴图新科电子股份有限公司来自军用领域的收入分别是多少？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-26 10:58:21 | INFO  | rag |   粗排#1  score=1.0000  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:21 | INFO  | rag |   粗排#2  score=0.8870  page=213  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:21 | INFO  | rag |   粗排#3  score=0.8600  page=129  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:21 | INFO  | rag |   粗排#4  score=0.8533  page=218  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:21 | INFO  | rag |   粗排#5  score=0.8483  page=216  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:21 | INFO  | rag |   粗排#6  score=0.8388  page=30  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:21 | INFO  | rag |   粗排#7  score=0.8301  page=5  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:21 | INFO  | rag |   粗排#8  score=0.6516  page=225  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:21 | INFO  | rag |   粗排#9  score=0.6388  page=215  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:21 | INFO  | rag |   粗排#10  score=0.6377  page=130  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:21 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-26 10:58:21 | INFO  | rag |   精排#1  score=1.0000  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:21 | INFO  | rag |   精排#2  score=0.9998  page=130  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:21 | INFO  | rag |   精排#3  score=0.9997  page=213  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:21 | INFO  | rag | [检索耗时] embed=91ms | 向量=9ms | BM25=3ms | 融合=0ms | 精排=284ms | 总计=392ms
2026-05-26 10:58:21 | INFO  | rag | [Query理解] 393ms | intent=direct
2026-05-26 10:58:23 | INFO  | rag | [LLM生成] 1355ms | answer=根据招股说明书，报告期内（2016年度、2017年度、2018年度），武汉兴图新科电子股份有限公司来自军用领域的收入占比分别为82.10%、97.31%和94....
2026-05-26 10:58:23 | INFO  | rag | QUERY [ok] [1767ms] 报告期内，武汉兴图新科电子股份有限公司来自军用领域的收入分别是多少？... → 3 sources
2026-05-26 10:58:23 | INFO  | rag | [全链路] 总耗时=1767ms | 记忆=4ms | Query理解=393ms | 生成=1355ms
2026-05-26 10:58:27 | INFO  | rag | [记忆读取] 5ms | 历史轮数: 0
2026-05-26 10:58:27 | INFO  | rag | [Query理解] 无历史，跳过改写 | intent=direct
2026-05-26 10:58:27 | INFO  | rag | [粗排] query="武汉兴图新科电子股份有限公司参与制定了哪个技术标准？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-26 10:58:27 | INFO  | rag |   粗排#1  score=1.0000  page=117  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:27 | INFO  | rag |   粗排#2  score=0.9724  page=20  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:27 | INFO  | rag |   粗排#3  score=0.9361  page=21  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:27 | INFO  | rag |   粗排#4  score=0.6867  page=100  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:27 | INFO  | rag |   粗排#5  score=0.6847  page=96  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:27 | INFO  | rag |   粗排#6  score=0.6837  page=15  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:27 | INFO  | rag |   粗排#7  score=0.6778  page=122  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:27 | INFO  | rag |   粗排#8  score=0.6755  page=142  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:27 | INFO  | rag |   粗排#9  score=0.6750  page=99  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:27 | INFO  | rag |   粗排#10  score=0.6739  page=282  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:28 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-26 10:58:28 | INFO  | rag |   精排#1  score=0.9997  page=20  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:28 | INFO  | rag |   精排#2  score=0.9997  page=117  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:28 | INFO  | rag |   精排#3  score=0.9992  page=21  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:28 | INFO  | rag | [检索耗时] embed=90ms | 向量=24ms | BM25=2ms | 融合=0ms | 精排=371ms | 总计=492ms
2026-05-26 10:58:28 | INFO  | rag | [Query理解] 492ms | intent=direct
2026-05-26 10:58:29 | INFO  | rag | [LLM生成] 1169ms | answer=武汉兴图新科电子股份有限公司参与制定了全军第一个视频指挥系统技术标准，即《某视频技术规范1.0》。[来源: 第20页、第116页、第21页]...
2026-05-26 10:58:29 | INFO  | rag | QUERY [ok] [1670ms] 武汉兴图新科电子股份有限公司参与制定了哪个技术标准？... → 3 sources
2026-05-26 10:58:29 | INFO  | rag | [全链路] 总耗时=1670ms | 记忆=5ms | Query理解=492ms | 生成=1169ms
2026-05-26 10:58:34 | INFO  | rag | [记忆读取] 4ms | 历史轮数: 0
2026-05-26 10:58:34 | INFO  | rag | [Query理解] 无历史，跳过改写 | intent=direct
2026-05-26 10:58:34 | INFO  | rag | [粗排] query="武汉兴图新科电子股份有限公司参与制定了哪个技术标准？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-26 10:58:34 | INFO  | rag |   粗排#1  score=1.0000  page=117  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:34 | INFO  | rag |   粗排#2  score=0.9724  page=20  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:34 | INFO  | rag |   粗排#3  score=0.9361  page=21  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:34 | INFO  | rag |   粗排#4  score=0.6867  page=100  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:34 | INFO  | rag |   粗排#5  score=0.6847  page=96  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:34 | INFO  | rag |   粗排#6  score=0.6837  page=15  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:34 | INFO  | rag |   粗排#7  score=0.6778  page=122  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:34 | INFO  | rag |   粗排#8  score=0.6755  page=142  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:34 | INFO  | rag |   粗排#9  score=0.6750  page=99  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:34 | INFO  | rag |   粗排#10  score=0.6739  page=282  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:34 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-26 10:58:34 | INFO  | rag |   精排#1  score=0.9997  page=20  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:34 | INFO  | rag |   精排#2  score=0.9997  page=117  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:34 | INFO  | rag |   精排#3  score=0.9992  page=21  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:34 | INFO  | rag | [检索耗时] embed=90ms | 向量=29ms | BM25=2ms | 融合=0ms | 精排=204ms | 总计=328ms
2026-05-26 10:58:34 | INFO  | rag | [Query理解] 329ms | intent=direct
2026-05-26 10:58:36 | INFO  | rag | [LLM生成] 1657ms | answer=武汉兴图新科电子股份有限公司参与制定了全军第一个视频指挥系统技术标准，即《某视频技术规范1.0》。[来源: 第20页、第116页、第21页]...
2026-05-26 10:58:36 | INFO  | rag | QUERY [ok] [1993ms] 武汉兴图新科电子股份有限公司参与制定了哪个技术标准？... → 3 sources
2026-05-26 10:58:36 | INFO  | rag | [全链路] 总耗时=1994ms | 记忆=4ms | Query理解=329ms | 生成=1657ms
2026-05-26 10:58:40 | INFO  | rag | [记忆读取] 4ms | 历史轮数: 0
2026-05-26 10:58:40 | INFO  | rag | [Query理解] 无历史，跳过改写 | intent=direct
2026-05-26 10:58:40 | INFO  | rag | [粗排] query="武汉兴图新科电子股份有限公司参与制定了哪个技术标准？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-26 10:58:40 | INFO  | rag |   粗排#1  score=1.0000  page=117  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:40 | INFO  | rag |   粗排#2  score=0.9724  page=20  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:40 | INFO  | rag |   粗排#3  score=0.9361  page=21  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:40 | INFO  | rag |   粗排#4  score=0.6867  page=100  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:40 | INFO  | rag |   粗排#5  score=0.6847  page=96  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:40 | INFO  | rag |   粗排#6  score=0.6837  page=15  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:40 | INFO  | rag |   粗排#7  score=0.6778  page=122  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:40 | INFO  | rag |   粗排#8  score=0.6755  page=142  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:40 | INFO  | rag |   粗排#9  score=0.6750  page=99  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:40 | INFO  | rag |   粗排#10  score=0.6739  page=282  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:41 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-26 10:58:41 | INFO  | rag |   精排#1  score=0.9997  page=20  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:41 | INFO  | rag |   精排#2  score=0.9997  page=117  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:41 | INFO  | rag |   精排#3  score=0.9992  page=21  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:41 | INFO  | rag | [检索耗时] embed=90ms | 向量=9ms | BM25=3ms | 融合=0ms | 精排=248ms | 总计=354ms
2026-05-26 10:58:41 | INFO  | rag | [Query理解] 355ms | intent=direct
2026-05-26 10:58:42 | INFO  | rag | [LLM生成] 1543ms | answer=武汉兴图新科电子股份有限公司参与制定了全军第一个视频指挥系统技术标准，即《某视频技术规范1.0》。[来源: 第20页、第116页、第21页]...
2026-05-26 10:58:42 | INFO  | rag | QUERY [ok] [1905ms] 武汉兴图新科电子股份有限公司参与制定了哪个技术标准？... → 3 sources
2026-05-26 10:58:42 | INFO  | rag | [全链路] 总耗时=1906ms | 记忆=4ms | Query理解=355ms | 生成=1543ms
2026-05-26 10:58:46 | INFO  | rag | [记忆读取] 4ms | 历史轮数: 0
2026-05-26 10:58:46 | INFO  | rag | [Query理解] 无历史，跳过改写 | intent=direct
2026-05-26 10:58:47 | INFO  | rag | [粗排] query="报告期内，武汉兴图新科电子股份有限公司来自军用领域的收入占主营业务收入的比重分别是多少？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-26 10:58:47 | INFO  | rag |   粗排#1  score=0.9577  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:47 | INFO  | rag |   粗排#2  score=0.8965  page=218  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:47 | INFO  | rag |   粗排#3  score=0.8749  page=5  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:47 | INFO  | rag |   粗排#4  score=0.8581  page=30  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:47 | INFO  | rag |   粗排#5  score=0.8385  page=129  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:47 | INFO  | rag |   粗排#6  score=0.8248  page=216  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:47 | INFO  | rag |   粗排#7  score=0.6917  page=213  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:47 | INFO  | rag |   粗排#8  score=0.6785  page=130  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:47 | INFO  | rag |   粗排#9  score=0.6768  page=152  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:47 | INFO  | rag |   粗排#10  score=0.6736  page=215  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:47 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-26 10:58:47 | INFO  | rag |   精排#1  score=0.9999  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:47 | INFO  | rag |   精排#2  score=0.9997  page=130  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:47 | INFO  | rag |   精排#3  score=0.9997  page=30  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:47 | INFO  | rag | [检索耗时] embed=91ms | 向量=9ms | BM25=4ms | 融合=0ms | 精排=315ms | 总计=423ms
2026-05-26 10:58:47 | INFO  | rag | [Query理解] 424ms | intent=direct
2026-05-26 10:58:49 | INFO  | rag | [LLM生成] 1653ms | answer=根据检索内容，报告期内武汉兴图新科电子股份有限公司来自军用领域的收入占主营业务收入的比重分别为：2016年度82.10%、2017年度97.31%、2018年度...
2026-05-26 10:58:49 | INFO  | rag | QUERY [ok] [2083ms] 报告期内，武汉兴图新科电子股份有限公司来自军用领域的收入占主营业务收入的比重分别是多少？... → 3 sources
2026-05-26 10:58:49 | INFO  | rag | [全链路] 总耗时=2083ms | 记忆=4ms | Query理解=424ms | 生成=1653ms
2026-05-26 10:58:53 | INFO  | rag | [记忆读取] 5ms | 历史轮数: 0
2026-05-26 10:58:53 | INFO  | rag | [Query理解] 无历史，跳过改写 | intent=direct
2026-05-26 10:58:53 | INFO  | rag | [粗排] query="报告期内，武汉兴图新科电子股份有限公司来自军用领域的收入占主营业务收入的比重分别是多少？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-26 10:58:53 | INFO  | rag |   粗排#1  score=0.9577  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:53 | INFO  | rag |   粗排#2  score=0.8965  page=218  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:53 | INFO  | rag |   粗排#3  score=0.8749  page=5  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:53 | INFO  | rag |   粗排#4  score=0.8581  page=30  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:53 | INFO  | rag |   粗排#5  score=0.8385  page=129  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:53 | INFO  | rag |   粗排#6  score=0.8248  page=216  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:53 | INFO  | rag |   粗排#7  score=0.6917  page=213  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:53 | INFO  | rag |   粗排#8  score=0.6785  page=130  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:53 | INFO  | rag |   粗排#9  score=0.6768  page=152  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:53 | INFO  | rag |   粗排#10  score=0.6736  page=215  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:54 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-26 10:58:54 | INFO  | rag |   精排#1  score=0.9999  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:54 | INFO  | rag |   精排#2  score=0.9997  page=130  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:54 | INFO  | rag |   精排#3  score=0.9997  page=30  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:58:54 | INFO  | rag | [检索耗时] embed=91ms | 向量=22ms | BM25=7ms | 融合=0ms | 精排=318ms | 总计=442ms
2026-05-26 10:58:54 | INFO  | rag | [Query理解] 442ms | intent=direct
2026-05-26 10:58:55 | INFO  | rag | [LLM生成] 1391ms | answer=根据招股说明书，报告期内（2016年度、2017年度、2018年度），武汉兴图新科电子股份有限公司来自军用领域的收入占主营业务收入的比重分别为82.10%、97...
2026-05-26 10:58:55 | INFO  | rag | QUERY [ok] [1843ms] 报告期内，武汉兴图新科电子股份有限公司来自军用领域的收入占主营业务收入的比重分别是多少？... → 3 sources
2026-05-26 10:58:55 | INFO  | rag | [全链路] 总耗时=1844ms | 记忆=5ms | Query理解=442ms | 生成=1391ms
2026-05-26 10:58:59 | INFO  | rag | [记忆读取] 5ms | 历史轮数: 0
2026-05-26 10:58:59 | INFO  | rag | [Query理解] 无历史，跳过改写 | intent=direct
2026-05-26 10:59:00 | INFO  | rag | [粗排] query="报告期内，武汉兴图新科电子股份有限公司来自军用领域的收入占主营业务收入的比重分别是多少？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-26 10:59:00 | INFO  | rag |   粗排#1  score=0.9577  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:00 | INFO  | rag |   粗排#2  score=0.8965  page=218  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:00 | INFO  | rag |   粗排#3  score=0.8749  page=5  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:00 | INFO  | rag |   粗排#4  score=0.8581  page=30  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:00 | INFO  | rag |   粗排#5  score=0.8385  page=129  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:00 | INFO  | rag |   粗排#6  score=0.8248  page=216  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:00 | INFO  | rag |   粗排#7  score=0.6917  page=213  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:00 | INFO  | rag |   粗排#8  score=0.6785  page=130  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:00 | INFO  | rag |   粗排#9  score=0.6768  page=152  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:00 | INFO  | rag |   粗排#10  score=0.6736  page=215  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:00 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-26 10:59:00 | INFO  | rag |   精排#1  score=0.9999  page=217  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:00 | INFO  | rag |   精排#2  score=0.9997  page=130  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:00 | INFO  | rag |   精排#3  score=0.9997  page=30  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:00 | INFO  | rag | [检索耗时] embed=91ms | 向量=15ms | BM25=4ms | 融合=0ms | 精排=240ms | 总计=354ms
2026-05-26 10:59:00 | INFO  | rag | [Query理解] 355ms | intent=direct
2026-05-26 10:59:01 | INFO  | rag | [LLM生成] 1145ms | answer=根据招股说明书，报告期内公司来自军用领域的收入占比分别为：2016年度82.10%、2017年度97.31%、2018年度94.84%。[来源: 第217页]...
2026-05-26 10:59:01 | INFO  | rag | QUERY [ok] [1507ms] 报告期内，武汉兴图新科电子股份有限公司来自军用领域的收入占主营业务收入的比重分别是多少？... → 3 sources
2026-05-26 10:59:01 | INFO  | rag | [全链路] 总耗时=1508ms | 记忆=5ms | Query理解=355ms | 生成=1145ms
2026-05-26 10:59:06 | INFO  | rag | [记忆读取] 5ms | 历史轮数: 0
2026-05-26 10:59:06 | INFO  | rag | [Query理解] 无历史，跳过改写 | intent=direct
2026-05-26 10:59:06 | INFO  | rag | [粗排] query="根据武汉兴图新科电子股份有限公司招股意向书，电子信息行业的上游涉及哪些企业？" | 向量召回=20条 BM25召回=20条 → 融合Top-10
2026-05-26 10:59:06 | INFO  | rag |   粗排#1  score=0.9885  page=115  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:06 | INFO  | rag |   粗排#2  score=0.8552  page=96  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:06 | INFO  | rag |   粗排#3  score=0.7981  page=116  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:06 | INFO  | rag |   粗排#4  score=0.7719  page=100  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:06 | INFO  | rag |   粗排#5  score=0.7672  page=30  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:06 | INFO  | rag |   粗排#6  score=0.6573  page=131  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:06 | INFO  | rag |   粗排#7  score=0.6415  page=134  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:06 | INFO  | rag |   粗排#8  score=0.6391  page=113  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:06 | INFO  | rag |   粗排#9  score=0.6292  page=224  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:06 | INFO  | rag |   粗排#10  score=0.6247  page=320  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:06 | INFO  | rag | [精排] Reranker 输出 Top-3：
2026-05-26 10:59:06 | INFO  | rag |   精排#1  score=0.9994  page=115  text=武汉兴图新科电子股份有限公司                                            招股...
2026-05-26 10:59:06 | INFO  | rag |   精排#2  score=0.9986  page=134  text=武汉兴图新科电子股份有限公司                                            招股...
